name,IAUID,ra,dec,peakt,peakfilt,peakmag,peakabs,duration,rise,fade,type,redshift,b,A_V
ZTF22abnqpwe,SN2022yix,22:10:05.05,-07:15:16.3,1879.76,r,18.8222,-19.03,>25.251,8.411,>16.84,SN Ia,0.08,-46.93071998,0.164
ZTF22abnqzle,SN2022ydl,22:40:04.43,-06:38:28.3,1883.67,g,18.1012,-19.44,24.466,11.485,12.981,SN Ia,0.07,-52.69921546,0.101
ZTF22abnvmgu,SN2022yeg,08:58:08.05,-06:42:04.8,1871.0,g,16.6704,-18.12,>3.038,>0.02,>3.018,SN IIb,0.02,24.26243714,0.093
ZTF22abnxoji,SN2022ycn,00:09:01.62,-11:17:41.3,1880.73,g,18.7822,-19.75,>24.891,>9,15.891,SN Ia,0.11,-71.29067039,0.087
ZTF22abnxovx,SN2022ybv,00:31:10.68,-07:27:09.3,1882.73,g,18.5883,-19.76,25.249,10.953,14.296,SN Ia-91T,0.1,-69.74608522,0.115
ZTF22abpxxil,SN2022yma,03:08:48.32,-07:02:06.5,1895.8,r,18.8764,-16.78,>91.82,>18.92,>72.9,SN II,0.0289,-51.73610662,0.204
ZTF22abqbqty,SN2022yqm,00:42:46.10,-07:35:56.1,1894.77,r,17.4865,-19.40,28.087,12.175,15.912,SN II,0.051,-70.36274267,0.193
ZTF22abqdmwt,SN2022yrp,01:53:09.15,-14:08:24.6,1887.75,g,17.8927,-19.41,24.804,7.791,17.013,SN Ia,0.065,-70.61612282,0.036
ZTF22abqfekp,SN2022yrs,03:44:34.55,-27:30:33.4,1887.86,g,17.9482,-19.17,24.369,6.929,17.44,SN Ia-91T,0.06,-51.74268613,0.029
ZTF22abqkzuq,SN2022yvv,02:41:43.01,-22:48:51.3,1897.75,g,15.8103,-19.18,24.295,11.442,12.853,SN Ia,0.022,-64.69068135,0.084
ZTF22abqpflu,SN2022yxy,21:42:13.07,-19:32:31.7,1897.63,g,17.8853,-19.52,>24.703,12.723,>11.98,SN Ia,0.066,-46.15848702,0.091
ZTF22abqqjih,SN2022yuw,23:56:36.31,-03:53:31.2,1894.72,g,16.6179,-18.85,18.828,7.064,11.764,SN Ia,0.027,-63.32826219,0.116
ZTF22abqyiaa,SN2022yzg,00:36:27.73,-25:01:00.0,1885.75,g,18.5167,-19.53,>23.712,>5.02,18.692,SN Ia,0.091,-86.02948189,0.036
ZTF22abrahwy,SN2022yvw,03:33:45.27,-19:29:29.8,1901.79,r,15.6704,-16.64,34.687,17.334,17.353,SN IIb,0.0065,-52.12593667,0.101
ZTF22abrbpyh,SN2022ywe,05:01:01.99,-22:53:54.5,1887.88,g,18.0369,-18.44,17.652,6.22,11.432,SN Ia,0.04269,-33.86730519,0.113
ZTF22absphuu,SN2022zpp,02:03:50.22,-07:07:23.3,1903.77,r,18.4621,-17.92,>31.57,>16,15.57,SN Ib,0.0425,-63.63232614,0.061
ZTF22abstdmf,SN2022zig,10:06:33.24,-11:25:50.9,1894.0,r,18.4388,-18.26,>19.311,>5.95,13.361,SN Ia,0.0476,34.45627077,0.151
ZTF22abswuyy,SN2022zqu,05:54:54.53,-22:57:47.4,1900.94,g,17.4311,-19.47,29.132,8.628,20.504,SN Ia,0.052,-22.20848214,0.112
ZTF22absxatm,SN2022zoa,09:58:31.28,-02:49:14.9,1902.02,r,18.2122,-18.45,>25.937,>13.05,12.887,SN Ia,0.04726,38.69959294,0.124
ZTF22absxaxv,SN2022znz,09:25:24.86,-10:36:43.0,1901.01,r,18.4084,-19.12,>24.678,>12.03,12.648,SN Ia,0.07,27.42008594,0.124
ZTF22absygcs,SN2022zsy,23:18:32.97,-11:25:40.4,1899.66,g,17.6676,-19.51,>26.675,>9.89,16.785,SN Ia-91T,0.06,-63.12756793,0.079
ZTF22abtcsar,SN2022zvu,09:53:51.04,-07:47:33.8,1898.97,r,16.8483,-18.02,>12.852,>5.03,7.822,SN Ia-91bg,0.01932,34.6253556,0.324
ZTF22abtdarf,SN2022zue,10:37:37.08,-07:16:13.0,1898.99,r,16.3139,-19.31,>18.939,>4.97,13.969,SN Ia,0.02882,42.75449417,0.183
ZTF22abtekni,SN2022zxj,00:00:51.58,-02:18:02.8,1907.63,g,17.0596,-19.25,25.035,11.162,13.873,SN Ia,0.04,-62.375808,0.101
ZTF22abtextj,SN2022aaaw,01:06:10.64,+01:21:42.8,1896.81,r,18.0677,-18.44,>13.949,>2.03,11.919,SN Ia,0.045,-61.28957348,0.065
ZTF22abtjcbg,SN2022zqa,02:46:08.05,-26:55:26.7,1898.83,r,18.7324,-19.08,>18.016,>3.04,14.976,SN Ia,0.082,-64.51244866,0.047
ZTF22abtokxg,SN2022aaiw,06:10:11.16,-27:35:53.2,1900.94,g,18.0646,-18.92,>20.459,>4.04,16.419,SN Ia,0.055,-20.63681853,0.08
ZTF22abtprtn,SN2022aana,22:34:34.84,-27:29:11.5,1910.61,r,17.0243,-19.21,>24.974,10.954,>14.02,SN Ia-pec,0.04,-59.69422512,0.047
ZTF22abtsqjo,SN2022aakd,08:49:44.08,-11:18:05.0,1904.94,g,18.9619,-19.59,>29.401,>7.04,22.361,SN Ia,0.11,19.96075022,0.11
ZTF22abttbmf,SN2022aahg,10:24:00.24,-18:33:17.1,1903.02,r,17.8344,-16.66,>38.99,>5.03,>33.96,SN II,0.017,32.00432722,0.203
ZTF22abttupc,SN2022aaju,21:39:25.17,+00:49:15.3,1914.68,g,18.3156,-19.73,26.528,13.835,12.693,SN Ia,0.086,-36.07683204,0.143
ZTF22abubnqs,SN2022aaxq,23:40:49.66,-10:42:54.3,1913.61,g,18.8769,-19.20,>13.96,>13.96,>0,SN Ia,0.09,-66.64588942,0.084
ZTF22abucnqf,SN2022aaog,00:55:38.12,-07:00:02.8,1910.71,g,17.9409,-19.13,25.913,7.452,18.461,SN Ia,0.05,-69.84792444,0.318
ZTF22abunrnh,SN2022aapg,13:28:55.43,-02:15:46.3,1901.05,r,17.0462,-16.79,>52.559,>0,>52.559,SN II,0.013,59.25155111,0.121
ZTF22abvmfpq,SN2022ztk,11:01:39.19,-14:29:15.2,1906.98,r,17.0953,-16.76,>22.854,>0,>22.854,SN Ia,0.013,40.58876274,0.137
ZTF22abwqedu,SN2022absz,04:57:33.79,-07:38:22.0,1913.83,g,18.9608,-19.12,>24.58,>6.98,17.6,SN Ia,0.086,-28.75666575,0.172
ZTF22abwuaru,SN2022abiv,11:46:57.20,-03:38:39.8,1915.03,r,18.1201,-18.67,22.652,7.229,15.423,SN Ia,0.051,55.5152457,0.081
ZTF22abxomzd,SN2022acbu,02:30:43.15,-02:55:56.9,1933.65,r,18.5904,-16.06,>70.86,>19.9,>50.96,SN II,0.01915,-56.10371337,0.083
ZTF22abxzuje,SN2022abom,03:41:09.13,-02:50:54.8,1928.73,r,17.7884,-18.38,26.524,10.452,16.072,SN Ia-91bg,0.036,-42.74727462,0.243
ZTF22abygqnq,SN2022acsq,09:34:49.28,-22:27:51.5,1923.96,g,18.4486,-19.64,>20.96,>8.98,>11.98,SN Ia,0.086,21.32586248,0.171
ZTF22abyhqkt,SN2022acmr,02:02:39.45,-07:02:22.6,1935.72,r,17.856,-18.75,>24.983,>4.95,20.033,SN Ia,0.047,-63.74790053,0.073
ZTF22abyhxkq,SN2022ackp,01:41:43.64,-14:38:00.7,1924.65,g,17.808,-18.92,>16.845,>2,14.845,SN Ia,0.05,-72.87568987,0.04
ZTF22abyhxlj,SN2022acqg,01:10:01.90,-14:36:44.4,1932.61,g,17.1412,-19.95,25.961,8.974,16.987,SN Ia,0.058,-76.75596919,0.066
ZTF22abyhxlt,SN2022acjg,00:54:24.57,-15:36:15.7,1928.69,g,16.6559,-19.42,>26.461,>6.04,20.421,SN Ia,0.03658,-78.45546362,0.066
ZTF22abyivoq,SN2022acko,03:19:38.98,-19:23:42.8,1932.75,r,16.0621,-15.78,>71.9,>9.98,>61.92,SN II,0.00526,-55.2248636,0.083
ZTF22abyivor,SN2022acmt,03:15:55.78,-18:05:06.3,1932.75,r,18.2119,-18.32,40.619,9.714,30.905,SN II,0.045,-55.58099902,0.099
ZTF22abyjttn,SN2022acqf,10:55:28.33,+39:01:10.5,1933.94,g,16.9524,-19.50,22.713,8.34,14.373,SN Ia,0.04376,63.11239452,0.055
ZTF22abyktmi,SN2022acsg,09:55:41.31,-27:39:42.0,1922.98,r,17.6714,-18.83,>11.675,>0,>11.675,SN Ia,0.042,20.85103263,0.245
ZTF22abylpnv,SN2022acqu,01:20:26.26,-06:13:51.1,1923.71,g,18.6146,-19.62,>12.99,>0.04,>12.95,SN Ia,0.095,-67.99439781,0.116
ZTF22abyochg,SN2022acyu,11:14:26.48,-07:15:55.5,1931.0,r,18.0327,-18.63,>13.02,>7.04,>5.98,SN Ia,0.04725,48.35529054,0.125
ZTF22abyopkf,SN2022acqz,14:06:46.00,-10:21:35.0,1924.05,r,17.8756,-18.15,>5,>0,>5,SN Ia,0.035,48.29797057,0.15
ZTF22abyrvsz,SN2022aczs,02:05:19.82,-23:41:53.4,1951.69,r,17.6336,-18.01,>40.92,>22.98,>17.94,SN II,0.0304,-72.98270372,0.056
ZTF22abyuxeg,SN2022aczp,12:47:48.86,-15:19:59.5,1935.08,r,17.5733,-18.91,>9.02,>6.07,>2.95,SN Ia,0.043,47.52936757,0.156
ZTF22abywkap,SN2022acxe,22:18:48.26,-03:29:21.0,1932.61,g,16.8278,-17.76,>1.98,>1.98,>0,SN Ia,0.01657,-46.57339092,0.264
ZTF22abzdcar,SN2022adrt,02:21:48.40,-26:26:34.5,1953.62,g,17.6251,-19.68,19.739,8.846,10.893,SN Ia,0.065,-69.84737355,0.035
ZTF22abzskmw,SN2023dj,13:23:06.39,-14:05:13.5,1938.03,g,17.149,-19.28,>22.979,>4,18.979,SN Ia,0.04,48.07412839,0.194
ZTF22abzskpp,SN2022adpt,13:25:31.19,-14:21:32.1,1936.04,r,17.8715,-17.16,>32.9,>2.02,>30.88,SN Ia,0.0222,47.69626972,0.156
ZTF22acablwr,SN2022adqz,03:45:50.44,-19:18:21.3,1953.61,g,17.2323,-19.38,27.431,16.659,10.772,SN Ia,0.0425,-49.37685157,0.236
ZTF22acbacvy,SN2022adzl,13:32:01.08,-19:12:48.6,1968.96,r,17.7836,-17.53,>88.796,>30.93,57.866,SN II,0.024,42.62638993,0.289
ZTF23aaaalsf,SN2023dl,02:29:43.80,-02:58:49.6,1956.78,g,17.3035,-19.46,>26.4,>5.09,21.31,SN Ia,0.05,-56.30450852,0.066
ZTF23aaabbwj,SN2022aeee,08:17:17.95,-03:24:01.6,1956.8,r,18.731,-19.64,>20.98,>4.98,>16,SN Ia-91T,0.1,17.34111713,0.187
ZTF23aaabgzf,SN2022aefd,08:16:56.42,-07:15:24.9,1951.9,g,17.9047,-18.95,>5.96,>0,>5.96,SN Ia,0.04537,15.31847072,0.323
ZTF23aaabpao,SN2022acme,10:31:39.88,-18:31:07.3,1965.9,g,18.0664,-18.87,29.85,11.814,18.036,SN II,0.05,33.15714022,0.213
ZTF23aaahtnj,SN2023aw,13:02:44.67,-22:04:33.1,1969.98,r,17.2781,-17.95,>28.994,>12.98,16.014,SN Ib,0.023,40.71991975,0.299
ZTF23aaaifls,SN2023cr,03:42:13.07,-27:52:16.5,1957.71,r,15.5568,-18.32,>25.097,>0,>25.097,SN II,0.01368,-52.31712567,0.036
ZTF23aaalvut,SN2023fa,01:26:44.53,-03:30:13.9,1968.62,g,15.4331,-19.28,>19.94,>9.99,9.95,SN Ia,0.019,-64.9140926,0.125
ZTF23aaapgxe,SN2023acs,11:04:27.42,-06:24:56.6,1980.88,r,17.3595,-19.29,>18.154,13.154,>5,SN Ia,0.04703,47.63297973,0.123
ZTF23aaaplam,SN2023yu,10:26:06.45,-03:24:40.0,1968.88,r,18.9712,-17.23,>6.98,>2.98,>4,SN Ib,0.03843,43.51662123,0.115
ZTF23aaapldg,SN2023rx,09:18:03.54,-22:39:37.7,1972.84,r,17.9675,-19.06,>19.92,>6.94,>12.98,SN Ia,0.053,18.33843962,0.255
ZTF23aaaprnb,SN2023yv,12:20:46.51,-06:58:07.2,1979.95,r,16.4671,-18.09,>10.026,10.026,>0,SN Ia,0.01813,55.10426583,0.108
ZTF23aaasden,SN2023wm,13:21:43.38,-19:09:58.6,1979.96,r,17.5054,-20.16,>15.99,>11.01,>4.98,SN Ia,0.072,43.12732552,0.216
ZTF23aaaweph,SN2023nym,00:05:13.91,-11:30:08.6,2186.86,r,18.8909,-16.13,>98.75,>35.92,>62.83,SN II,0.02255,-70.9749771,0.096
ZTF23aaaymxr,SN2023ze,11:37:47.24,-10:53:26.2,1977.82,g,17.3977,-19.39,>18.98,>8.9,>10.08,SN Ia,0.05049,47.99319208,0.066
ZTF23aaazegi,SN2023ayq,13:24:05.23,-03:33:41.0,1996.94,r,18.7475,-20.91,64.625,23.113,41.512,SN Ia-CSM,0.185,58.31467361,0.092
ZTF23aabfyfn,SN2023ayp,03:16:56.49,-26:41:33.0,1982.61,g,18.3317,-19.66,>11.482,9.442,>2.04,SN Ia,0.0883,-57.67547724,0.049
ZTF23aabngtm,SN2023axu,06:45:55.32,-18:13:53.5,1991.71,r,14.3131,-,>61.241,16.281,>44.96,SN II,,-9.38112949,1.056
ZTF23aaboynz,SN2023avt,09:48:19.52,-03:43:50.1,1985.82,r,18.5463,-15.28,>13.94,>4.96,>8.98,SN II,0.013,36.13769836,0.107
ZTF23aabtgej,SN2023bee,08:56:11.62,-03:19:32.0,1994.82,g,13.084,-19.27,27.904,11.067,16.837,SN Ia,0.00669,25.70028148,0.045
ZTF23aaceghq,SN2023bob,04:58:55.37,-19:44:46.1,1994.69,g,18.0335,-19.08,>24.967,6.017,>18.95,SN Ia,0.057,-33.29651978,0.12
ZTF23aacfkak,SN2023bng,09:56:38.48,-15:34:21.2,1985.8,g,18.4536,-17.37,>29.204,>0,>29.204,SN II,0.03135,29.8285984,0.137
ZTF23aacixpo,SN2023boe,04:18:12.26,-22:48:52.2,1991.63,g,18.6622,-19.24,>3.04,>0,>3.04,SN Ia,0.0826,-43.26256704,0.096
ZTF23aacozdn,SN2023ctn,08:32:59.75,-27:26:57.6,1994.75,g,18.0236,-19.12,>0.04,>0,>0.04,SN Ia,0.051,7.37986092,0.349
ZTF23aacyylg,SN2023clz,10:20:16.57,-06:54:11.0,2013.8,g,17.9416,-19.17,>7.652,>0,>7.652,SN Ia,0.057,40.04699868,0.115
ZTF23aadaypx,SN2023ddy,11:26:20.62,-14:41:25.6,2020.73,g,18.5288,-18.64,>34.616,>3.91,30.706,SN II,0.059,43.36122675,0.103
ZTF23aadbait,SN2023bpg,12:53:04.89,-15:20:31.3,2020.86,r,15.8442,-18.23,>10.263,>0,>10.263,SN Ia,0.01431,47.52773893,0.149
ZTF23aadjhwn,SN2023dmp,12:59:48.83,-19:32:12.8,2029.88,g,17.8698,-18.88,>8.857,>0,>8.857,SN Ia,0.0448,43.29070216,0.251
ZTF23aadjoiv,SN2023cmf,15:53:38.15,-19:23:38.2,2020.89,r,18.1243,-18.44,>10.087,>0,>10.087,SN Ia,0.038,25.87906416,0.58
ZTF23aadqalu,AT2023dpb,13:35:05.88,-15:52:02.8,2032.8,g,17.1724,-19.29,21.547,8.53,13.017,SN Ia,0.04,45.71842464,0.224
ZTF23aadtzse,SN2023dqa,14:08:49.01,-10:47:57.0,2102.71,r,18.8945,-17.13,>103.78,>71.79,>31.99,SN II,0.035,47.68312147,0.145
ZTF23aadvjqb,SN2023dtc,08:33:17.55,-22:57:45.1,2036.69,r,16.3318,-15.93,>15.033,>5.04,9.993,SN Ib,0.006,10.04532365,0.243
ZTF23aadxxrd,SN2023dva,11:33:28.98,-10:54:11.7,2036.79,g,17.7244,-19.30,>9.714,>0,>9.714,SN Ia,0.0556,47.52749146,0.09
ZTF23aaeayer,SN2023dtd,13:40:19.13,-23:51:11.6,2049.82,r,18.2669,-16.81,>84.951,>16.99,67.961,SN II,0.0221,37.67113605,0.22
ZTF23aaebopi,SN2023egj,12:43:08.38,-02:52:40.8,2043.83,g,17.9041,-18.88,>14.871,>6.89,7.981,SN Ia,0.05,59.92698885,0.081
ZTF23aaeebxm,SN2023ebl,10:39:24.94,-27:54:40.1,2045.75,r,17.2085,-16.30,>25.239,>9,16.239,SN Ib,0.01097,26.49324537,0.165
ZTF23aaelxbd,SN2023esn,09:46:45.57,-07:25:27.8,2051.73,r,18.4225,-19.08,>32.305,>7.98,24.325,SN Ia,0.07,33.52148804,0.092
ZTF23aaemgsd,SN2023exm,11:13:35.91,-14:47:37.2,2054.78,r,16.1839,-18.95,22.221,9.059,13.162,SN Ia,0.023,41.82272881,0.176
ZTF23aaemnzd,SN2023fbk,12:57:09.48,-10:04:17.1,2058.77,r,18.5228,-17.62,>37.445,>14,23.445,SN Ic,0.037,52.77439345,0.143
ZTF23aaemtdr,SN2023emq,13:34:22.02,-23:43:51.4,2043.86,r,17.6904,-18.23,>5.814,>0,>5.814,SN Icn,0.031,38.09566651,0.339
ZTF23aaesmsf,SN2023fsc,18:56:54.63,-19:23:32.9,2061.98,r,17.3152,-17.92,35.417,15.063,20.354,SN IIb,0.02,-9.87191271,0.673
ZTF23aaffhua,SN2023fhm,10:19:27.58,-27:44:19.5,2052.69,r,18.6044,-19.09,>26.711,>5.99,20.721,SN Ia,0.0734,24.11292233,0.205
ZTF23aaggwfh,SN2023fyo,10:55:02.39,-10:49:17.0,2058.67,g,18.2824,-16.49,>34.031,>5.96,28.071,SN II,0.02,42.70397793,0.082
ZTF23aaghvsv,SN2023gfx,12:20:19.31,-10:26:06.4,2064.75,g,17.1838,-19.66,27.255,6.599,20.656,SN Ia-91T,0.05,51.68590909,0.137
ZTF23aahqvtz,SN2023gss,14:04:23.54,-27:08:58.1,2072.86,g,17.8459,-17.12,50.736,13.045,37.691,SN II,0.02054,32.96119337,0.188
ZTF23aaijkwo,SN2023hsu,14:04:34.52,-10:14:04.6,2077.88,g,17.1082,-19.13,18.936,7.063,11.873,SN Ia,0.038,48.64133593,0.13
ZTF23aaikcdx,SN2023hka,14:10:58.34,-27:03:42.0,2078.81,r,16.2106,-18.77,20.218,7.743,12.475,SN Ia,0.02153,32.53754601,0.166
ZTF23aaiuzpc,SN2023gft,21:26:01.32,-03:47:53.5,2065.94,g,14.3662,-18.96,>19.994,>0,>19.994,SN Ia,0.0098,-35.78796286,0.169
ZTF23aaiwfuq,AT2023hpw,13:33:28.20,+25:32:41.9,2078.83,g,18.1555,-19.07,>10.063,>1.91,8.153,SN Ia,0.06308,80.45358576,0.03
ZTF23aaizmza,SN2023hta,12:17:18.80,-03:16:18.2,2083.7,g,18.1462,-19.31,>24.146,>9.87,14.276,SN Ia,0.067,58.50458826,0.107
ZTF23aajbejz,SN2023hzv,14:43:12.39,-07:40:01.0,2088.92,g,18.2583,-19.44,24.337,8.262,16.075,SN Ia,0.07,45.92017133,0.23
ZTF23aajbkan,SN2023ijs,15:21:04.98,-15:13:47.3,2090.79,r,18.6208,-16.37,>26.409,>13.88,12.529,SN II,0.02,34.21523697,0.376
ZTF23aajjzml,AT2023efg,21:05:19.69,-10:28:17.3,2079.94,r,18.4662,-17.02,>37.438,>2.01,35.428,SN II,0.025,-34.44106686,0.392
ZTF23aajkaka,SN2023gkb,21:31:00.82,-03:58:53.8,2079.93,r,18.9773,-16.38,>55.94,>1.99,>53.95,SN II,0.02618,-36.94822134,0.113
ZTF23aajsemu,SN2023ioa,15:25:25.24,-18:07:37.3,2092.85,g,16.0937,-19.26,31.941,7.998,23.943,SN Ia,0.023,31.33996067,0.312
ZTF23aakawpn,SN2023jgu,14:15:21.10,-02:26:41.3,2094.82,g,17.4916,-19.31,20.49,8.711,11.779,SN Ia,0.05,38.62680874,0.095
ZTF23aakiyjw,SN2023iwu,10:18:26.45,-06:50:39.7,2086.7,r,18.8165,-18.89,>3.03,>3.03,>0,SN Ia,0.07642,39.7625279,0.111
ZTF23aaldwgw,SN2023jht,13:31:12.75,+25:18:50.4,2099.73,g,18.3608,-19.40,21.301,8.235,13.066,SN Ia,0.08,80.89973936,0.034
ZTF23aamquyf,SN2023jwk,11:41:40.16,-02:14:46.6,2103.69,g,17.9302,-19.00,>8,>5.95,>2.05,SN Ia,0.054,56.15435866,0.064
ZTF23aamsddm,SN2023jvg,22:21:22.18,-11:06:30.7,2097.94,g,18.2539,-18.97,>9.133,>0,>9.133,SN Ia,0.06,-51.31004548,0.117
ZTF23aamwpmg,SN2023irq,22:22:44.90,-15:42:16.6,2101.94,g,17.9635,-19.23,>10.355,>2,8.355,SN Ia-91T,0.06,-53.71780267,0.094
ZTF23aanpxyp,SN2023knq,22:20:07.07,-03:19:54.0,2119.94,r,18.8804,-19.50,27.688,10.744,16.944,SN Ia,0.1,-46.74011885,0.204
ZTF23aanxrjm,SN2023kmk,15:02:20.55,-10:12:07.4,2114.75,r,17.5861,-15.80,>44.98,>3.99,>40.99,SN II,0.01,41.00413693,0.261
ZTF23aaohfxx,SN2023kui,18:02:11.15,+70:29:18.8,2122.93,g,18.795,-18.40,>33.893,>11,22.893,SN II,0.06,29.55050679,0.09
ZTF23aapgckf,SN2023joj,23:37:09.98,-03:43:35.0,2117.91,r,17.1209,-17.40,>28.171,>0,>28.171,SN II,0.0179,-60.63487381,0.108
ZTF23aaptflh,SN2023koy,21:47:20.03,-26:32:04.1,2123.98,r,18.6873,-18.77,>18.458,>2.05,16.408,SN Ia-91T,0.06851,-49.16188777,0.093
ZTF23aapthmh,SN2023lxi,21:39:37.90,-14:13:53.5,2133.94,g,17.9412,-19.46,23.369,9.062,14.307,SN Ia,0.064,-43.62077329,0.146
ZTF23aaqixpx,SN2023jyn,00:30:33.19,-11:24:11.3,2127.96,g,18.3686,-16.06,>28.862,>0,>28.862,SN II,0.017,-73.52694187,0.086
ZTF23aaqjrsx,SN2023mik,15:43:26.54,-07:02:19.4,2136.77,r,18.4914,-19.17,>19.986,>7.99,11.996,SN Ia,0.065,36.16427606,0.482
ZTF23aaqqeez,SN2023mnd,21:51:04.32,-19:39:59.6,2135.92,r,18.9604,-18.67,>28.344,>2.02,26.324,SN Ia,0.0744,-48.16931448,0.087
ZTF23aarfqmx,SN2023jqw,22:29:08.02,-22:11:40.4,2141.92,r,18.7654,-17.38,>46.201,>4.98,41.221,SN II,0.038,-57.403091,0.081
